0.064800	-5.286644	0.349375	10.631725
0.065000	-5.273341	0.350348	10.631725
0.065200	-5.255821	0.350024	10.631725
0.065400	-5.242193	0.348077	10.631725
0.065600	-5.225971	0.347428	10.631725
0.065800	-5.211370	0.348077	10.631725
0.066000	-5.193201	0.346779	10.631725
0.066200	-5.181196	0.347428	10.631725
0.066400	-5.164000	0.347428	10.631725
0.066600	-5.146155	0.346130	10.631725
0.066800	-5.135773	0.345806	10.631725
0.067000	-5.121497	0.346130	10.631725
0.067200	-5.105923	0.346455	10.631725
0.067400	-5.097487	0.345806	10.631725
0.067600	-5.077371	0.346455	10.631725
0.067800	-5.066664	0.349050	10.631725
0.068000	-5.046873	0.344184	10.631725
0.068200	-5.035192	0.346779	10.631725
0.068400	-5.017672	0.346779	10.631725
0.068600	-5.007938	0.348077	10.631725
0.068800	-4.987822	0.348077	10.631725
0.069000	-4.973546	0.348401	10.631725
0.069200	-4.961217	0.348401	10.631725
0.069400	-4.945968	0.349050	10.631725
0.069600	-4.931692	0.350024	10.631725
0.069800	-4.917092	0.351322	10.631725
0.070000	-4.903140	0.352295	10.631725
0.070200	-4.889513	0.351970	10.631725
0.070400	-4.874264	0.353917	10.631725
0.070600	-4.858366	0.355215	10.631725
0.070800	-4.846685	0.357486	10.631725
0.071000	-4.833058	0.357162	10.631725
0.071200	-4.818458	0.359757	10.631725
0.071400	-4.806129	0.360406	10.631725
0.071600	-4.787311	0.365922	10.631725
0.071800	-4.780497	0.365922	10.631725
0.072000	-4.760705	0.369166	10.631725
0.072200	-4.748376	0.373384	10.631725
0.072400	-4.748376	0.377602	10.631725
0.072600	-4.722745	0.379873	10.631725
0.072800	-4.706522	0.387335	10.631725
0.073000	-4.688353	0.394798	10.631725
0.073200	-4.676348	0.402584	10.631725
0.073400	-4.664668	0.411669	10.631725
0.073600	-4.648445	0.419131	10.631725
0.073800	-4.631249	0.434705	10.631725
0.074000	-4.622489	0.447034	10.631725
0.074200	-4.609511	0.467799	10.631725
0.074400	-4.598155	0.490834	10.631725
0.074600	-4.578363	0.517764	10.631725
0.074800	-4.567332	0.553777	10.631725
0.075000	-4.554678	0.598227	10.631725
0.075200	-4.538456	0.663441	10.631725
0.075400	-4.526127	0.741957	10.631725
0.075600	-4.513148	0.863301	10.631725
0.075800	-4.498873	1.010601	10.631725
0.076000	-4.482326	1.197159	10.631725
0.076200	-4.477134	1.398317	10.631725
0.076400	-4.457018	1.534910	10.631725
0.076600	-4.445014	1.624134	10.631725
0.076800	-4.435280	1.621862	10.631725
0.077000	-4.418084	1.563137	10.631725
0.077200	-4.405430	1.481701	10.631725
0.077400	-4.393101	1.386313	10.631725
0.077600	-4.373634	1.296765	10.631725
0.077800	-4.361305	1.213057	10.631725
0.078000	-4.346380	1.136163	10.631725
0.078200	-4.334700	1.065108	10.631725
0.078400	-4.321073	0.995027	10.631725
0.078600	-4.307771	0.936302	10.631725
0.078800	-4.295441	0.877577	10.631725
0.079000	-4.282788	0.832154	10.631725
0.079200	-4.266241	0.785434	10.631725
0.079400	-4.251965	0.753313	10.631725
0.079600	-4.239960	0.720219	10.631725
0.079800	-4.225684	0.693615	10.631725
0.080000	-4.212382	0.670579	10.631725
0.080200	-4.197133	0.653059	10.631725
0.080400	-4.184479	0.636836	10.631725
0.080600	-4.173448	0.620614	10.631725
0.080800	-4.157549	0.605689	10.631725
0.081000	-4.144247	0.594658	10.631725
0.081200	-4.128024	0.582978	10.631725
0.081400	-4.120886	0.572595	10.631725
0.081600	-4.105313	0.561564	10.631725
0.081800	-4.092984	0.552155	10.631725
0.082000	-4.076437	0.541124	10.631725
0.082200	-4.065730	0.531715	10.631725
0.082400	-4.052752	0.518412	10.631725
0.082600	-4.035231	0.500892	10.631725
0.082800	-4.024849	0.501866	10.631725
0.083000	-4.007329	0.493754	10.631725
0.083200	-3.996946	0.488563	10.631725
0.083400	-3.984941	0.482399	10.631725
0.083600	-3.967421	0.479803	10.631725
0.083800	-3.954443	0.477208	10.631725
0.084000	-3.941789	0.474287	10.631725
0.084200	-3.931407	0.477856	10.631725
0.084400	-3.914536	0.467150	10.631725
0.084600	-3.900584	0.462932	10.631725
0.084800	-3.889553	0.456767	10.631725
0.085000	-3.874304	0.451576	10.631725
0.085200	-3.861650	0.447683	10.631725
0.085400	-3.850294	0.442492	10.631725
0.085600	-3.837316	0.437949	10.631725
0.085800	-3.817849	0.432434	10.631725
0.086000	-3.808116	0.431136	10.630752
0.086200	-3.795786	0.427567	10.622964
0.086400	-3.780537	0.423998	10.614204
0.086600	-3.766586	0.421402	10.602847
0.086800	-3.754906	0.418807	10.594411
0.087000	-3.740630	0.416536	10.582081
0.087200	-3.727327	0.414589	10.573645
0.087400	-3.713052	0.411993	10.561315
0.087600	-3.701047	0.408100	10.553203
0.087800	-3.688718	0.405504	10.542496
0.088000	-3.674117	0.402584	10.533410
0.088200	-3.662113	0.399015	10.522378
0.088400	-3.648161	0.399664	10.511995
0.088600	-3.631939	0.393824	10.501288
0.088800	-3.623179	0.389931	10.495123
0.089000	-3.606956	0.389606	10.486038
0.089200	-3.594303	0.385389	10.480522
0.089400	-3.579378	0.383117	10.474032
0.089600	-3.573213	0.381171	10.461378
0.089800	-3.556991	0.378575	10.459107
0.090000	-3.540119	0.375980	10.452293
0.090200	-3.526492	0.374357	10.444505
0.090400	-3.517732	0.369815	10.440287
0.090600	-3.499239	0.371762	10.434122
0.090800	-3.488207	0.365597	10.428282
0.091000	-3.475554	0.365922	10.422441
0.091200	-3.458033	0.364624	10.419846
0.091400	-3.447975	0.363002	10.413356
0.091600	-3.434024	0.361704	10.407516
0.091800	-3.418775	0.361055	10.403622
0.092000	-3.413584	0.357486	10.398755
0.092200	-3.395090	0.357162	10.395510
0.092400	-3.382436	0.359108	10.391941
0.092600	-3.369458	0.356513	10.384154
0.092800	-3.355507	0.351970	10.378962
0.093000	-3.338960	0.353593	10.372148
0.093200	-3.345449	0.351322	10.362739
0.093400	-3.313977	0.350997	10.360143
0.093600	-3.300351	0.351970	10.352680
0.093800	-3.275368	0.350024	10.347164
0.094000	-3.276017	0.348077	10.337755
0.094200	-3.261092	0.348726	10.327696
0.094400	-3.248114	0.348077	10.320558
0.094600	-3.235136	0.347428	10.312121
0.094800	-3.222158	0.347104	10.302387
0.095000	-3.205287	0.346130	10.294276
0.095200	-3.197500	0.346130	10.286813
0.095400	-3.181602	0.346455	10.275132
0.095600	-3.173491	0.346779	10.265722
0.095800	-3.158890	0.345481	10.256313
0.096000	-3.142992	0.346130	10.247227
0.096200	-3.129690	0.344833	10.234573
0.096400	-3.120930	0.344508	10.225812
0.096600	-3.101138	0.342886	10.215105
0.096800	-3.090431	0.344508	10.203749
0.097000	-3.073884	0.344184	10.196286
0.097200	-3.061880	0.343210	10.183307
0.097400	-3.047928	0.342886	10.175520
0.097600	-3.037870	0.342886	10.163514
0.097800	-3.020999	0.342886	10.154429
0.098000	-3.008994	0.343535	10.142424
0.098200	-2.997314	0.343535	10.134312
0.098400	-2.991150	0.343210	10.123605
0.098600	-2.970385	0.343210	10.113546
0.098800	-2.959029	0.344184	10.106408
0.099000	-2.944429	0.344833	10.094078
0.099200	-2.930802	0.344184	10.084668
0.099400	-2.917824	0.345481	10.074285
0.099600	-2.906468	0.346130	10.066173
0.099800	-2.893490	0.346455	10.058062
0.100000	-2.878566	0.348401	10.050275
0.100200	-2.862668	0.349699	10.042812
0.100400	-2.850338	0.352295	10.036971
0.100600	-2.838983	0.353593	10.030157
0.100800	-2.824382	0.355215	10.024641
0.101000	-2.810756	0.357486	10.020748
0.101200	-2.801347	0.359433	10.013610
0.101400	-2.777337	0.364624	10.007445
0.101600	-2.773768	0.367544	10.005173
0.101800	-2.759168	0.371113	9.996413
0.102000	-2.747812	0.375980	9.992195
0.102200	-2.733861	0.382469	9.984083
0.102400	-2.719261	0.385064	9.976945
0.102600	-2.707581	0.395771	9.973051
0.102800	-2.698820	0.402584	9.962668
0.103000	-2.679354	0.415562	9.954232
0.103200	-2.686491	0.424647	9.946120
0.103400	-2.655020	0.441843	9.935413
0.103600	-2.639122	0.459038	9.924381
0.103800	-2.649829	0.487590	9.914322
0.104000	-2.615437	0.518412	9.905561
0.104200	-2.600512	0.565458	9.894854
0.104400	-2.586885	0.620938	9.885120
0.104600	-2.574232	0.703673	9.876359
